,Number,F true,F guess,d true,d guess,MAE guess,MAE ground truth,MAE spectrum
63,63.0,-0.8151860216490713,-0.8128273487091064,-0.3940329551588722,-0.3941901624202728,0.0012579411268234253,0.004160957410931586,0.0035815495066344742
64,64.0,-0.7603219522043048,-0.7606112957000732,0.06174668257301125,0.061349611729383476,0.0003431960940361023,0.005951022729277611,0.0051844995468854896
65,65.0,-0.445191997250239,-0.4411437809467316,0.4033780675453733,0.40250131487846375,0.0024624913930892944,0.012372337281703949,0.010443464852869507
66,66.0,-0.9097269182182676,-0.9098348617553712,-0.5408884253704244,-0.5410304665565491,0.00012499094009399414,0.00208246847614646,0.0021371350158005953
67,67.0,-0.5846906481730786,-0.5821713209152222,-0.141648180566565,-0.14199432730674744,0.0014327317476272585,0.005921436939388514,0.00453723082318902
68,68.0,-0.9825140107031364,-0.9806139469146729,-0.6768200763786505,-0.8648633360862732,0.0949716567993164,0.0017786341486498711,0.04844075068831444
69,69.0,-0.6967494812105767,-0.696330189704895,-0.8008773101003488,-0.8014057874679565,0.00047388672828674316,0.005304666701704264,0.002194926841184497
70,70.0,-0.8640710360113655,-0.8639686107635498,0.4047814361534712,0.4039400517940521,0.0004718899726867676,0.008024116978049278,0.004689912311732769
71,71.0,-0.9203730439250888,-0.9200610518455504,-0.2984694542608342,-0.2986242473125458,0.000233381986618042,0.002305473200976849,0.0021661315113306046
72,72.0,-0.8880976806864314,-0.8886297345161438,-0.3407142693568384,-0.34065380692481995,0.00029624998569488525,0.002857798943296075,0.0030354259070009
73,73.0,-0.9846177207725194,-0.9840942621231079,-0.4016775183651301,-0.4021085500717163,0.0004772394895553589,0.002403408521786332,0.0022341066505759954
74,74.0,-0.9977329354879508,-0.9961651563644408,-0.6691193452863495,-0.7120712995529175,0.02225986123085022,0.002092387992888689,0.016341233626008034
75,75.0,-0.7131530076849408,-0.7127843499183655,-0.4857488136780483,-0.4860619306564331,0.000340878963470459,0.004008490592241286,0.0033141868188977237
76,76.0,-0.9266252958650376,-0.9258351922035216,-0.3739112949199303,-0.3742981255054474,0.0005884766578674316,0.0033130878582596783,0.002484185388311744
77,77.0,0.31038877138332177,-0.19919437170028687,-0.20550622951164346,-0.20611514151096344,0.2550960183143616,0.015459902584552763,0.06324861198663713
78,78.0,-0.07740095099345204,-0.2637649178504944,-0.060767496366938185,-0.060622502118349075,0.0932544767856598,0.008680425584316255,0.030278310179710388
79,79.0,-0.9712227231977478,-0.9709951877593994,-0.6302142359382795,-0.6306564807891846,0.00033488869667053217,0.002542978152632713,0.001868853811174632
80,80.0,-0.9438731286143124,-0.9437248706817628,-0.35220507089111264,-0.3523732423782349,0.00015820562839508057,0.0027822635602205987,0.0024882301222532988
81,81.0,-0.8247995927374537,-0.822468638420105,0.6997166601412712,0.70029616355896,0.0014552175998687744,0.01107411365956068,0.009858145378530024
82,82.0,-0.9324873949579828,-0.9332008361816406,-0.7644706119865993,-0.7650330066680908,0.0006379187107086183,0.003615745343267917,0.002611638978123665
83,83.0,-0.9372894853209216,-0.9357653260231018,-0.8271023459290607,-0.8282474875450134,0.0013346374034881592,0.004155125003308058,0.003425537841394544
84,84.0,-0.6800672197580331,-0.6815813779830933,-0.3435956597751978,-0.343639075756073,0.0007787793874740603,0.003776341443881393,0.0036614942364394665
85,85.0,-0.9603344250290335,-0.9599306583404541,-0.6392814009156865,-0.6399427056312561,0.0005325376987457275,0.003551340196281672,0.0017624616157263515
86,86.0,-0.9969978844684726,-0.994678258895874,-0.868043281708055,-0.8701586723327637,0.002217501401901245,0.0030505270697176448,0.010481328703463078
87,87.0,-0.9754922841051742,-0.9979154467582704,-0.9536342456321384,-0.7152516841888428,0.13040286302566528,0.008918354287743568,0.12911422550678253
88,88.0,-0.8122208054632217,-0.8134973645210266,0.15177419533981545,0.1512819528579712,0.0008843988180160524,0.006075927987694739,0.0038735372945666313
89,89.0,-0.9467079782962134,-0.9462109208106996,-0.6401180410219681,-0.6407153010368347,0.0005471408367156981,0.00380918150767684,0.001723300549201667
90,90.0,-0.7937468842042767,-0.7939344644546509,0.473248022596367,0.47261404991149897,0.0004107803106307984,0.0071014342829585075,0.0044715581461787215
91,91.0,-0.9591318741283604,-0.9593945741653442,-0.2362505432551681,-0.2359508275985717,0.00028119981288909907,0.0025000611785799265,0.002421987010166049
92,92.0,-0.8343816613227037,-0.8345640897750854,-0.6974886565667259,-0.6978796124458313,0.00028669834136962885,0.0024984488263726234,0.0023790227714926004
93,93.0,-0.8122208054632217,-0.8130607008934021,0.13952127836811526,0.13909699022769928,0.0006320849061012268,0.005503873806446791,0.004400087520480156
94,94.0,-0.8851430360745158,-0.8864684104919434,-0.08360380646632379,-0.08344951272010802,0.0007398314774036407,0.0031432053074240685,0.002603356726467609
95,95.0,-0.9875688181336744,-0.9867179989814758,-0.4877192787758358,-0.6341459155082703,0.07363872230052948,0.002713762922212481,0.04002785682678224
96,96.0,-0.445191997250239,-0.4455356895923615,-0.16722620167637198,-0.16779035329818726,0.0004539191722869873,0.009160432033240795,0.007864231243729591
97,97.0,-0.9301517588014988,-0.9301499724388124,-0.2787574739556261,-0.2786734998226166,4.288554191589356e-05,0.0019954955205321308,0.0021461602300405502
98,98.0,0.3629075438408019,0.006909237243235111,-0.8056519014430286,-0.8063522577285767,0.1783493310213089,0.008900082670152187,0.042473498731851585
99,99.0,-0.9357098409611778,-0.9348843693733216,-0.3947616125729205,-0.3953273892402649,0.0006956160068511963,0.003400240791961551,0.002523293485864997
100,100.0,-0.9123463293263906,-0.9111205339431764,-0.3803221352211156,-0.3807112276554108,0.0008074343204498291,0.003459819592535496,0.0023945353459566827
101,101.0,-0.9167553334561216,-0.9165448546409608,-0.1363222269883966,-0.1363706737756729,0.00012945383787155151,0.002977543277665973,0.003032952779904008
102,102.0,-0.9988455393022192,-0.993518590927124,-0.8575824404944713,-0.8596790432929993,0.003711760044097901,0.00254430016502738,0.02096515148878097
103,103.0,-0.8564035208093649,-0.8581993579864502,-0.10977289475289792,-0.1098044216632843,0.0009136758744716644,0.0034981979988515377,0.003039635950699449
104,104.0,-0.9846177207725194,-0.9847605228424072,-0.5304304574511146,-0.528239369392395,0.0011669397354125974,0.0017542860005050898,0.004403869155794382
105,105.0,-0.8763786992092275,-0.8764938116073608,0.08960077718675903,0.08935064822435379,0.00018261373043060305,0.0042414823547005645,0.0037670775782316923
106,106.0,-0.8955595939592083,-0.8948952555656433,-0.5484224955971205,-0.5485910773277283,0.0004164576530456543,0.0021220967173576355,0.0018542931647971272
107,107.0,-0.5846906481730786,-0.5900206565856934,-0.6308164217490603,-0.6311608552932739,0.002837240695953369,0.005292587913572788,0.004562148358672857
108,108.0,-0.8245534401260501,-0.8248303532600403,0.2788194827167382,0.27869275212287903,0.00020182132720947263,0.005615321453660727,0.005363303236663342
109,109.0,-0.9572120089054048,-0.9572850465774536,-0.8771348787421879,-0.878126323223114,0.0005322396755218506,0.003371949307620525,0.0018802797421813007
110,110.0,-0.7522476759823431,-0.7548052668571472,-0.1041123337146706,-0.10410449653863907,0.0012827068567276,0.0039016585797071453,0.0037212572060525404
111,111.0,-0.5001318085272868,-0.5115954279899597,0.8132761763360159,0.8127485513687134,0.005995631217956543,0.024891501292586327,0.02429150976240635
112,112.0,-0.8422941017316016,-0.8428808450698853,-0.7080220160268541,-0.7083837389945984,0.0004742443561553955,0.0027523452881723642,0.002418245188891888
113,113.0,-0.9152978383896341,-0.9154734015464784,-0.5400539667266229,-0.5401929616928101,0.00015726685523986816,0.0020934036001563072,0.002179129747673869
114,114.0,-0.8515242501525413,-0.8531500101089478,-0.06317244880933215,-0.06279901415109634,0.0009996071457862854,0.0041635590605437756,0.0029548583552241325
115,115.0,-0.937786016869802,-0.9376885890960692,-0.12669246900309955,-0.12686499953269958,0.00013498961925506592,0.002786698983982205,0.0027131703682243824
116,116.0,0.4163249759986752,-0.1946874707937241,-0.2244581978918984,-0.2252853065729141,0.3059197664260864,0.01767810620367527,0.06981499493122101
117,117.0,0.9375142391680424,-0.16094458103179932,0.3265993265725348,0.3253580331802368,0.5498500466346741,0.033681720495224,0.10148825496435164
118,118.0,-0.7131530076849408,-0.7168356776237488,-0.6767563971690589,-0.6771740913391113,0.0020501911640167236,0.003714663442224264,0.003620288101956248
119,119.0,-0.9876635671756778,-0.987326204776764,-0.6731729334983636,-0.8692800402641296,0.09822222590446472,0.002048201858997345,0.03924339264631272
120,120.0,-0.7691637377618399,-0.7699279189109802,-0.639745395870124,-0.6400986313819885,0.000558704137802124,0.0041556088253855705,0.003380357054993511
121,121.0,-0.8451321826027707,-0.8461801409721375,-0.8062357165821287,-0.8067923784255981,0.0008023083209991455,0.005558846052736044,0.0020127205643802877
122,122.0,-0.9929615846338536,-0.9916141033172609,-0.3829181403812996,-0.3911548554897308,0.004792094230651856,0.0040651392191648475,0.007933198474347591
123,123.0,-0.971877102578537,-0.9693304896354676,-0.8197312295430542,-0.8213058710098267,0.002060621976852417,0.0031480153556913137,0.005090828984975815
124,124.0,-0.5500050821581646,-0.5497562885284424,-0.3341950657970604,-0.3342624306678772,0.00015807151794433594,0.005560080520808697,0.005372641608119011
125,125.0,-0.649184322685812,-0.6486850380897522,-0.8118912148968997,-0.812430202960968,0.0005191564559936523,0.006150382570922375,0.002717555733397603
126,126.0,-0.9925259068943456,-0.9872334599494934,-0.682068604042847,-0.8603756427764893,0.0917997658252716,0.0029297978617250924,0.027638304978609085
127,127.0,-0.7131530076849408,-0.7122809290885925,-0.8089924165089893,-0.8095121383666992,0.0006958842277526855,0.00580425513908267,0.002184254815801978
128,128.0,-0.9984275210084032,-0.9990699291229248,-0.4382009685275219,-0.5865748524665833,0.07450814545154573,0.0029012721497565512,0.007716869935393333
129,129.0,-0.864612027566562,-0.8656215071678162,-0.756985425172669,-0.7576575875282288,0.0008408129215240479,0.004201912321150303,0.003319023875519633
130,130.0,-0.7864191167767851,-0.7869290113449097,0.06297800142381074,0.06259148567914963,0.0004482157528400421,0.005662511568516493,0.004833543207496405
131,131.0,-0.7513376623376622,-0.755350649356842,0.7111180918359095,0.7111822962760925,0.00203859806060791,0.007594838738441467,0.007119304034858942
132,132.0,-0.8451321826027707,-0.8456187248229979,-0.6829311725889379,-0.6833317279815674,0.00044354796409606923,0.0028973191510885954,0.0026291138492524624
133,133.0,-0.99103721117542,-0.9861698150634766,-0.5165487220822687,-0.6243053674697876,0.05631202459335328,0.002812887076288461,0.05655023455619813
134,134.0,-0.915297838389634,-0.9148438572883606,-0.6482765627909468,-0.648862361907959,0.0005199015140533447,0.003840383375063538,0.0017357456963509321
135,135.0,-0.8460314371989859,-0.843669593334198,-0.8737786441432341,-0.8741644620895386,0.0013738274574279785,0.006509245838969946,0.0028733310755342245
136,136.0,-0.8247995927374537,-0.8268074989318848,0.21663929357480474,0.2165953367948532,0.0010259300470352173,0.004765324760228396,0.004635728430002928
137,137.0,-0.8112287444389518,-0.8130657076835632,0.6379115635433511,0.6379930973052979,0.000959247350692749,0.007108684163540602,0.006687645800411701
138,138.0,-0.8503211951447243,-0.8488287925720215,-0.37449047041029104,-0.3748098015785217,0.0009058564901351928,0.004162863362580539,0.002928839297965169
139,139.0,-0.971877102578537,-0.971928060054779,-0.793978548049205,-0.7943700551986694,0.0002212226390838623,0.003063512966036797,0.0023772777058184147
140,140.0,-0.794832332933173,-0.8003050684928894,0.5932985103666203,0.5924152731895447,0.0031779706478118896,0.011330463923513893,0.00697929272428155
141,141.0,-0.12182810955010552,-0.267018586397171,-0.3054574203544982,-0.3060083091259003,0.07287068665027617,0.013661534525454044,0.028930436819791794
142,142.0,-0.9929644310992662,-0.9913641810417176,-0.7300296740060557,-0.8621093630790709,0.06683996319770813,0.002610498573631048,0.02392977476119995
143,143.0,-0.9203730439250888,-0.9207720160484314,-0.3514151558260543,-0.3515564799308777,0.000270158052444458,0.0029437667690217486,0.002924545435234905
144,144.0,-0.8579139627110289,-0.8572774529457092,-0.4904128568308268,-0.4905252754688263,0.0003744661808013916,0.0025346814654767518,0.00229705311357975
145,145.0,-0.9312262423487913,-0.9310776591300964,-0.36145902187717227,-0.3618366122245789,0.00026309490203857416,0.0030707218684256077,0.002642924198880792
146,146.0,-0.7890123285274238,-0.7894368767738342,-0.29230491064192066,-0.29248878359794617,0.0003042221069335937,0.003682626411318779,0.003400884801521897
147,147.0,-0.7111427189353985,-0.7083683609962463,0.5632164678149191,0.5622473955154419,0.0018717050552368164,0.011585130356252192,0.007124750409275293
148,148.0,-0.8122208054632217,-0.8124445676803589,-0.4118599853583921,-0.41189044713974,0.0001271069049835205,0.0031119578052312136,0.0030694541055709124
149,149.0,-0.9266252958650376,-0.926342248916626,-0.20073782330203868,-0.2005091309547425,0.00025587528944015503,0.003446375485509634,0.003067963989451528
150,150.0,-0.10407528364405468,-0.25926777720451355,0.3926076848612826,0.391930103302002,0.07793503999710083,0.01248890720307827,0.031614210456609726
151,151.0,-0.7641368300932234,-0.7665424942970276,0.5759571405252337,0.5750372409820557,0.0016627609729766846,0.01090663205832243,0.006919654551893473
152,152.0,0.9999160280594946,-0.7540982961654663,-0.8047312795111171,-0.9222065806388856,0.9357447624206544,0.017609864473342896,0.23609596490859985
153,153.0,-0.4656054727817457,-0.4576548635959625,0.3832757835526795,0.38252896070480347,0.0043487101793289185,0.011185706593096256,0.008541192859411241
154,154.0,-0.8755270317678351,-0.8765019178390503,-0.7611231039544923,-0.7615382671356201,0.0006950199604034424,0.004141062032431364,0.0025302814319729805
155,155.0,-0.4656054727817457,-0.4566378593444824,-0.590862092188644,-0.5906882882118225,0.004570707678794861,0.005182094406336546,0.004828368779271841
156,156.0,-0.4811549213857669,-0.4866125285625458,-0.7341416065315094,-0.7342793941497803,0.0027977079153060913,0.003895456437021494,0.003457066370174289
157,157.0,-0.6574191265772354,-0.6551313400268555,0.43091484953528303,0.4302119314670563,0.001495361328125,0.00898202881217003,0.006941918283700943
158,158.0,-0.7522476759823431,-0.7487515211105347,-0.3797700771870797,-0.3799788355827332,0.001852467656135559,0.0043232692405581466,0.0037832718808203936
159,159.0,-0.5975766229135557,-0.5948465466499329,-0.7264222999794319,-0.7268702983856201,0.0015890300273895266,0.003941454458981752,0.0032394372392445803
160,160.0,-0.8032508731546982,-0.8025197386741638,-0.4788571983248181,-0.4790289402008057,0.00045143067836761485,0.003031647996976972,0.0023830493446439505
161,161.0,-0.12182810955010552,-0.27749693393707275,0.15320277375102193,0.15264879167079926,0.07811140269041061,0.015299605205655096,0.02720782719552517
162,162.0,-0.5574147192123258,-0.5548760294914246,-0.1804216069719646,-0.1807048469781876,0.0014109611511230467,0.007522897329181433,0.006764149758964777
163,163.0,-0.985125116713352,-0.9844936728477478,-0.3484275733440533,-0.3450630605220795,0.0019979774951934814,0.003090908750891685,0.0060333143919706345
164,164.0,-0.9995140865870156,-0.991118550300598,-0.7324209234532914,-0.8347575664520264,0.055366098880767815,0.0041920798830688,0.027038846164941788
165,165.0,-0.44795929171909454,-0.4536583721637726,-0.2879326237525182,-0.2883262038230896,0.0030463188886642447,0.006310113705694675,0.005208197981119156
166,166.0,-0.9813349096723708,-0.9818401932716372,-0.211704071686387,-0.3997693657875061,0.0942852795124054,0.002893933095037937,0.05662158131599426
167,167.0,-0.8035388034885238,-0.8038780689239502,0.06951495083872054,0.06918225437402725,0.00033598393201828003,0.005731109529733658,0.0049997838214039785
168,168.0,-0.6574191265772354,-0.6609601378440857,0.22422714904685312,0.22422559559345245,0.0017712712287902832,0.00621564406901598,0.006116253789514303
169,169.0,-0.9394273583882202,-0.9399420619010924,-0.7344609448353997,-0.7350073456764221,0.000530540943145752,0.00273244921118021,0.002930969931185245
170,170.0,-0.9754922841051742,-0.9578973650932312,-0.923827689252799,-0.8331711292266846,0.05412575602531433,0.004890309181064367,0.11265689134597776
171,171.0,-0.8515242501525413,-0.8516362905502319,-0.1970049561222847,-0.196933776140213,9.161978960037231e-05,0.002980581484735012,0.002892566379159689
172,172.0,-0.9270303924226234,-0.9273862838745116,-0.10186686948083096,-0.10162117332220078,0.00030079856514930725,0.002577166073024273,0.0026810863055288787
173,173.0,-0.6129217735454703,-0.6110563278198242,0.4111378666704233,0.4103614091873169,0.001320958137512207,0.009514981880784036,0.00670183915644884
174,174.0,0.15822503426317988,-0.2259014993906021,0.4220178076264795,0.42155978083610535,0.19229228794574726,0.011347410269081593,0.05361213535070418
175,175.0,-0.7221049015955819,-0.7240663766860962,0.6232013629155241,0.6230430006980896,0.0010599195957183838,0.00856721494346857,0.008294030092656612
176,176.0,-0.8993396552963091,-0.8988518714904785,-0.7983778321174246,-0.7991744875907898,0.000642240047454834,0.004883998539298773,0.002429869258776307
177,177.0,0.5819687249539901,-0.18530818819999686,0.5149597635964989,0.5138571858406067,0.3841897249221802,0.02670037746429444,0.08376864343881607
178,178.0,-0.9977329354879508,-0.9948582649230956,-0.7259894578152583,-0.8655160069465637,0.07120060920715332,0.0024618261959403753,0.011098594404757023
179,179.0,-0.7264427686408769,-0.7255842685699463,0.10803945913705276,0.10781486332416534,0.00054154172539711,0.006415956187993288,0.005631791427731514
180,180.0,-0.9101000007822866,-0.9091012477874756,-0.4886915435727721,-0.4887063503265381,0.0005067735910415648,0.002746669575572014,0.001927883364260197
181,181.0,-0.9121792717086832,-0.9124451875686646,-0.5318341404396014,-0.5319445729255676,0.00018817186355590807,0.0021496855188161135,0.0022080321796238427
182,182.0,-0.9324873949579828,-0.9320230484008788,0.1103528292060315,0.11003172397613524,0.00039271265268325806,0.004318742081522943,0.003915236331522465
183,183.0,-0.4829963354864555,-0.4796163141727448,-0.5971015092907239,-0.5970436334609985,0.001718953251838684,0.004772725515067577,0.004477624781429768
184,184.0,-0.9904530812324928,-0.9900097846984864,-0.569093435171534,-0.5662760138511658,0.001630336046218872,0.002204042859375477,0.003785820212215185
185,185.0,-0.9956195501923816,-0.993597447872162,-0.5415968266098332,-0.5450393557548523,0.002732306718826294,0.002857730491086841,0.00929152686148882
186,186.0,0.31038877138332177,-0.7365777492523193,-0.8252113704925615,-0.6731725931167603,0.599502682685852,0.011399783194065094,0.2050480991601944
187,187.0,-0.7647620503529089,-0.7658150792121887,-0.7304331372834993,-0.7308409810066223,0.0007304251194000244,0.003983539529144764,0.002755237743258477
188,188.0,-0.8710378151260502,-0.8719733357429504,0.319376513306578,0.31950005888938904,0.0005295276641845703,0.004853426013141871,0.004685972817242146
